id,year,product_name,company,country,industry_group,weight_kg,carbon_footprint_pcf,upstream_percent_total_pcf,operations_percent_total_pcf,downstream_percent_total_pcf
22295-14-2015,2015,Tako CX White S,Metsä Board,Finland,"""Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber""",1000,900,0.1122,0.8322,0.0556
22295-15-2016,2015,Metsä Board Classic FBB (Simcote),Metsä Board,Finland,Materials,1000,807,null,null,null
22295-16-2016,2015,Metsä Board Classic FBB CX (Tako Lite CX)),Metsä Board,Finland,Materials,1000,767,0.2503,0.7497,0
22295-17-2016,2015,Metsä Board Natural FSB Cup - new product,Metsä Board,Finland,Materials,1000,369,0.4851,0.5149,0
22295-18-2016,2015,Metsä Board Prime FBB (Carta Elega),Metsä Board,Finland,Materials,1000,804,0.2287,0.7713,0
22295-19-2016,2015,Metsä Board Prime FBB Bright (Carta Integra),Metsä Board,Finland,Materials,1000,534,0.367,0.633,0
22295-20-2016,2015,Metsä Board Prime FBB CX (Tako CX White S),Metsä Board,Finland,Materials,1000,767,0.2807,0.7193,0
22295-21-2016,2015,Metsä Board Prime FBB CXB (Carta Allura),Metsä Board,Finland,Materials,1000,766,0.2732,0.7268,0
3448-6-2016,2015,Exolit OP phosphinates\t,Clariant AG,Switzerland,Materials,1,9,null,null,null
22295-2-2013,2015,"""Carta Elega is a fully coated folding boxboard, GC1, based on 100 % fresh forest fibres. Typical end uses are cosmetics and other luxury packagings and graphical applications.""",Metsä Board,Finland,Materials,1000,482,0.2635,0.6245,0.112
22295-2-2015,2015,Carta Elega,Metsä Board,Finland,"""Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber""",1000,804,0.1555,0.7711,0.0734
22295-22-2016,2015,Metsä Board Prime FBB CXL (Tako HiD L JTI),Metsä Board,Finland,Materials,1000,767,null,null,null
22295-23-2016,2015,Metsä Board Prime FBB CXX (Tako HiD X JTI),Metsä Board,Finland,Materials,1000,767,0.2807,0.7193,0
22295-24-2016,2015,Metsä Board Pro FBB (Avanta Prima),Metsä Board,Finland,Materials,1000,811,0.2121,0.7879,0
22295-25-2016,2015,Metsä Board Pro FBB Bright (Carta Solida),Metsä Board,Finland,Materials,1000,534,0.367,0.633,0
22295-26-2016,2015,MetsäBoard Pro FBB CX (Tako CX Lite S),Metsä Board,Finland,Materials,1000,776,0.259,0.741,0
22295-3-2013,2015,"""Avanta Prima is a fully coated folding boxboard, GC2, based on 100 % fresh forest fibress. Typical end uses are high-quality pharmaceuticals, daily cosmetics and food packagings.""",Metsä Board,Finland,Materials,1000,478,0.2443,0.643,0.1127
22295-3-2015,2015,Avanta Prima,Metsä Board,Finland,"""Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber""",1000,811,0.1406,0.7842,0.0752
22295-4-2013,2015,"""Carta Solida is a fully coated BCTMP board with a white back, based on 100 % fresh forest fibres. Carta Solida is suitable for packaging and graphical end uses and it is available in reels and sheets.""",Metsä Board,Finland,Materials,1000,359,0.4234,0.4401,0.1365
22295-4-2015,2015,Carta Solida,Metsä Board,Finland,"""Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber""",1000,534,0.2753,0.633,0.0918
22295-5-2013,2015,"""Carta Integra is a fully coated BCTMP board with a coated back,  based on 100 % fresh forest fibres. Carta Integra is suitable for graphical and packaging end uses and it is available in reels and sheets.""",Metsä Board,Finland,Materials,1000,359,0.4234,0.4401,0.1365
22295-5-2015,2015,Carta Integra,Metsä Board,Finland,"""Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber""",1000,534,0.2753,0.633,0.0918
22295-6-2013,2015,"""Kemiart Brite is a tradional white top kraftliner for retail packages with large colour-printed areas and line pictures with excellent contrast, based on 100 % fresh forest fibres. It is used for corrugated packaging.""",Metsä Board,Finland,Materials,1000,398,0.3769,0.4774,0.1457
22295-7-2013,2015,"""Batabak 515 is a fully coated bleached paperboard with uncoated back, based on 100 % fresh forest fibres. Typical end use is cigarette packaging.""",Metsä Board,Finland,Materials,1000,781,0.1716,0.7631,0.0653
22295-8-2013,2015,"""Batabak 580 is a fully coated bleached paperboard with  a coated back, based on 100 % fresh forest fibres. Typical end use is cigarette packaging.""",Metsä Board,Finland,Materials,1000,792,0.1871,0.7484,0.0645
22295-9-2013,2015,"""Batabak 510 is a fully coated bleached paperboard with uncoated back, based on 100 % fresh forest fibres. Typical end use is cigarette packaging.""",Metsä Board,Finland,Materials,1000,781,0.1716,0.7631,0.0653
22322-1-2014,2015,Glass container,Owens-Illinois,USA,Materials,0.416,0.153,null,null,null
22322-2-2014,2015,Glass container,Owens-Illinois,USA,Materials,0.416,0.11,null,null,null
22322-3-2014,2015,Glass container,Owens-Illinois,USA,Materials,0.416,0.117,null,null,null
22322-4-2014,2015,Glass container,Owens-Illinois,USA,Materials,0.416,0.171,null,null,null
22379-1-2014,2015,BillerudKorsnäs Liquid LC,BillerudKorsnäs,Sweden,Materials,1000,407,0.694,0.097,0.209
22379-1-2015,2015,BillerudKorsnäs Liquid LC,BillerudKorsnäs,Sweden,Containers & Packaging,1000,407,0.694,0.097,0.209
22645-1-2013,2015,"""TFT-LCD products is the use of the optical properties of liquid crystals to achieve the image display, liquid crystal main structure is poured into the vacuum between the two pieces of glass, glass, applied voltage and control the proper spacing of the deflection characteristics of the incident light can be changed to to image display. For the automobile products's TFT-LCD Module, the product is defined as B to B (Business to Business) products, ranging from the cradle to the door inventory, according to standard PCR system boundaries should be compulsory included in carbon footprint assessment phase are as follows:  . Mining and raw materials made  . Manufacture of major components  . Transport components  . Product assembly stage. The models 069LA of automobile panel was complete the dual certification of carbon footprint and water footprint  by SGS in 2011.""",Chunghwa Picture Tubes Ltd,Taiwan,Technology Hardware & Equipment,0.28,12,0.57,0.32,0.11
22710-1-2014,2015,Coca-Cola (all packaging and sizes),Coca-Cola HBC AG,Switzerland,"""Food, Beverage & Tobacco""",1.093,0.1673,0.8428,0.1112,0.046
22710-1-2015,2015,Coca-Cola (all packaging and sizes),Coca-Cola HBC AG,Switzerland,Food & Beverage Processing,1.093,0.158,0.3837,0.1271,0.4893
22710-1-2016,2015,Coca-Cola (all packaging and sizes),Coca-Cola HBC AG,Switzerland,"""Food, Beverage & Tobacco""",1.093,0.147,0.4217,0.1098,0.4685
22917-2-2015,2015,Wind Turbine G90 2 Megawats,"""Gamesa Corporación Tecnológica, S.A.""",Spain,Electrical Equipment and Machinery,361000,1251625,null,null,null
22917-3-2015,2015,Wind Turbine G114 2 Megawats,"""Gamesa Corporación Tecnológica, S.A.""",Spain,Electrical Equipment and Machinery,400000,1532608,null,null,null
22917-4-2015,2015,Wind Turbine G128 5 Megawats,"""Gamesa Corporación Tecnológica, S.A.""",Spain,Electrical Equipment and Machinery,600000,3718044,null,null,null
22917-5-2015,2015,Wind Turbine G132 5 Megawats,"""Gamesa Corporación Tecnológica, S.A.""",Spain,Electrical Equipment and Machinery,600000,3276187,null,null,null
2688-4-2014,2015,Single Lens Reflex camera system,Canon Inc.,Japan,Technology Hardware & Equipment,1.53,19,0.5739,0.2189,0.2073
23195-10-2013,2015,HP EliteDisplay E201 20-inch LED Backlit Monitor,Hewlett-Packard,USA,Technology Hardware & Equipment,7.1,300,0.0083,0.469,0.5228
23195-11-2013,2015,HP Compaq LA2206xc 21.5-inch Webcam Monitor,Hewlett-Packard,USA,Technology Hardware & Equipment,8.3,380,0.0086,0.4306,0.5608
23195-1-2013,2015,HP LaserJet Enterprise M4555fskm MFP (note that this product is representative of 61 similar products for which full LCAs were performed),Hewlett-Packard,USA,Technology Hardware & Equipment,52.5,16100,null,null,null
23195-12-2013,2015,HP Compaq LA2405x 24-inch LED Backlit Monitor,Hewlett-Packard,USA,Technology Hardware & Equipment,10.1,460,0.0104,0.3832,0.6063
23195-2-2013,2015,HP Envy 120 InkJet Printer,Hewlett-Packard,USA,Technology Hardware & Equipment,7.2,231.4,null,null,null
23195-3-2013,2015,HP ScanJet 7500 (note that this product is representative of 5 similar products for which full LCAs were performed),Hewlett-Packard,USA,Technology Hardware & Equipment,10.61,262.1,0.345,0.1316,0.5235
23195-4-2013,2015,HP Compaq Elite 8300 USDT PC,Hewlett-Packard,USA,Technology Hardware & Equipment,3.1,420,0.0052,0.3638,0.631
23195-5-2013,2015,HP Compaq 8200 Elite SFF Business PC,Hewlett-Packard,USA,Technology Hardware & Equipment,7.6,500,0.0077,0.3323,0.66
23195-6-2013,2015,HP Compaq Elite 8300 MT PC,Hewlett-Packard,USA,Technology Hardware & Equipment,11.2,580,0.0075,0.2692,0.7233
23195-7-2013,2015,HP EliteBook Folio 9470m,Hewlett-Packard,USA,Technology Hardware & Equipment,1.61,230,0.0047,0.7666,0.2287
23195-8-2013,2015,HP EliteBook 8460p Notebook PC,Hewlett-Packard,USA,Technology Hardware & Equipment,2.25,290,0.0059,0.6252,0.3689
23195-9-2013,2015,HP EliteBook 8570w Mobile Workstation,Hewlett-Packard,USA,Technology Hardware & Equipment,3,370,0.0024,0.6908,0.3068
23634-10-2016,2015,Canvas Wood Lateral,Herman Miller,USA,Consumer Durables & Apparel,70.2,54,null,null,null
23634-11-2016,2015,Canvas Wood Pedestal 2016,Herman Miller,USA,Consumer Durables & Apparel,88.7,77,null,null,null
23634-1-2015,2015,Embody Chair,Herman Miller,USA,"""Consumer Durables, Household and Personal Products""",23.59,98,null,null,null
3768-1-2016,2015,Natural Gas,CNX Resources,USA,Energy,0.00127018,0.063,0.0569,0.0302,0.9129
23634-1-2016,2015,Embody Chair,Herman Miller,USA,Consumer Durables & Apparel,23.59,98,null,null,null
23634-12-2016,2015,Canvas Wood Tower,Herman Miller,USA,Consumer Durables & Apparel,107,43,null,null,null
23634-13-2016,2015,New Aeron Chair,Herman Miller,USA,Consumer Durables & Apparel,19.323,87,null,null,null
23634-2-2015,2015,Caper Stacking Chair,Herman Miller,USA,"""Consumer Durables, Household and Personal Products""",9.53,26,null,null,null
23634-2-2016,2015,Caper Stacking Chair,Herman Miller,USA,Consumer Durables & Apparel,9.53,26,null,null,null
23634-3-2015,2015,Aeron Chair,Herman Miller,USA,"""Consumer Durables, Household and Personal Products""",24.95,91,null,null,null
23634-3-2016,2015,Aeron Chair,Herman Miller,USA,Consumer Durables & Apparel,24.95,98,null,null,null
23634-4-2015,2015,Mirra 2 Chair,Herman Miller,USA,"""Consumer Durables, Household and Personal Products""",19.05,105,null,null,null
23634-4-2016,2015,Mirra 2 Chair,Herman Miller,USA,Consumer Durables & Apparel,19.05,105,null,null,null
23634-5-2015,2015,"""Sayl Work Chair, Suspension Back""",Herman Miller,USA,"""Consumer Durables, Household and Personal Products""",17.24,82,null,null,null
23634-5-2016,2015,"""Sayl Work Chair, Suspension Back""",Herman Miller,USA,Consumer Durables & Apparel,17.24,82,null,null,null
23634-6-2015,2015,Setu Multipurpose Chair with Lyris 2,Herman Miller,USA,"""Consumer Durables, Household and Personal Products""",7.71,48,null,null,null
23634-6-2016,2015,Setu Multipurpose chair with Lyris 2,Herman Miller,USA,Consumer Durables & Apparel,7.71,48,null,null,null
23634-7-2015,2015,Celle Chair,Herman Miller,USA,"""Consumer Durables, Household and Personal Products""",24.95,72,null,null,null
23634-7-2016,2015,Celle Chair,Herman Miller,USA,Consumer Durables & Apparel,24.95,72,null,null,null
23634-8-2016,2015,Aeron Work Stool,Herman Miller,USA,Consumer Durables & Apparel,34.93,102,null,null,null
23634-9-2016,2015,Canvas Wood Credenza 2016,Herman Miller,USA,Consumer Durables & Apparel,99.5,76,null,null,null
2377-1-2014,2015,Graphite 2500 DECT,BT Group,United Kingdom,Telecommunication Services,1.4,4.7,0.1923,0.0299,0.7778
2377-1-2015,2015,Graphite 2500 DECT,BT Group,United Kingdom,Telecommunication Services,1.4,4.7,0.1923,0.0299,0.7778
2377-2-2014,2015,Home Hub 2.0,BT Group,United Kingdom,Telecommunication Services,1.1,57,0.1201,0.0037,0.8762
2377-2-2015,2015,Home Hub 2.0,BT Group,United Kingdom,Telecommunication Services,1.1,57,0.1186,0.0037,0.8778
2377-3-2014,2015,Home Hub 3.0,BT Group,United Kingdom,Telecommunication Services,1.2,33,0.0688,0.0107,0.9205
2377-3-2015,2015,Home Hub 3.0,BT Group,United Kingdom,Telecommunication Services,1.2,33,0.0688,0.0107,0.9205
2377-4-2014,2015,Vision+ box,BT Group,United Kingdom,Telecommunication Services,1.7,88,0.1123,0.0005,0.8872
2377-4-2015,2015,Vision+ box,BT Group,United Kingdom,Telecommunication Services,1.7,88,0.1123,0.0005,0.8872
2688-1-2014,2015,Multi Function Printer,Canon Inc.,Japan,Technology Hardware & Equipment,71,39,0.5585,0.213,0.2286
2688-2-2014,2015,Multi Function Printer with a built-in facsimile,Canon Inc.,Japan,Technology Hardware & Equipment,30.98,57,0.5652,0.2155,0.2193
2688-3-2014,2015,Digital camera,Canon Inc.,Japan,Technology Hardware & Equipment,0.553,13,0.6381,0.2434,0.1185
2802-1-2013,2015,Ingeo--biopolymer (polylactid) made from corn starch,Cargill,USA,"""Food, Beverage & Tobacco""",1,1.3,null,null,null
28843-1-2013,2015,"""Series 29 Hydrant - Squat Hydrant suitable for use with water and neutral liquids, to a maximum temperature of 70 degrees centigrade. Complies with requirements of BS750:2006 and BSEN1074-2:2004 and EN14339:2005, underground hydrants. Also to BS EN 1074-6 for potable (drinking) water. This product has kitemark and WRAS approval. The 2938832112 replaces the 2928832112.""",AVK,United Kingdom,Capital Goods,13,31.33,0.3938,0.5685,0.0377
28843-1-2014,2015,Series 29/388 Squat Hydrant,AVK,United Kingdom,Capital Goods,13,30.05,0.9764,0.0013,0.0222
28843-2-2013,2015,"""The series 21/75 is a resilient seat, wedge gate valve for isolation purposes, suitable for use with water and neutral liquids (sewage), to a maximum temperature of +70 degrees centegrade. The series 21/75 is a new alternative to a series 21/50 in some applications. Therefore where a 21/75 is sold we can calculate the emissions saved in contrast to the sale of a 21/50.""",AVK,United Kingdom,Capital Goods,41,94.08,0.4525,0.4695,0.078
28843-3-2013,2015,"""Gas Product - Small 555 series cast iron softseal valve, PN16. This series 555 softseal valve is a double-faced, resilient seat wedge gate valve. It is designed primarily for the isolation of natural gas and towns gas. Kitemark approved for GIS/V7 part 1.""",AVK,United Kingdom,Capital Goods,23,44.27,0.7207,0.1708,0.1084
28843-3-2014,2015,Series 555/300 Gate Valve,AVK,United Kingdom,Capital Goods,23,33.44,0.9948,0.0009,0.0043
28843-4-2014,2015,Series 21/50 Gate Valve,AVK,United Kingdom,Capital Goods,41,62.63,0.9785,0.0005,0.0211
28843-5-2014,2015,Series 202/31 Repair Clamp,AVK,United Kingdom,Capital Goods,7,57.07,0.9876,0.0002,0.0123
28921-1-2016,2015,See attached sheet,Pacific Coast Producers,USA,"""Food, Beverage & Tobacco""",907.19,187.161,null,null,null
28933-1-2013,2015,Ecoworx Carpet Tile with Shaw's Eco Solution Q Nylon 6 face fiber,"""Shaw Industries Group, Inc.""",USA,Consumer Durables & Apparel,0.267906667,14.6,0.8231,0.0952,0.0816
28991-1-2016,2015,PET preforms for bottles,Retal,Lithuania,Materials,0.03,0.0108,null,null,null
2908-1-2013,2015,Page Printer SPEEDIA N3600,"""Casio Computer Co., Ltd.""",Japan,Consumer Durables & Apparel,45,2344,0.1152,0.0055,0.8792
2908-1-2014,2015,SPEEDIA N3600,"""Casio Computer Co., Ltd.""",Japan,Consumer Durables & Apparel,45,2344,0.1152,0.0055,0.8792
3022-1-2016,2015,Lineal Alkyl Bencene (LAB),"""Compañía Española de Petróleos, S.A.U. CEPSA""",Spain,Energy,1000,6109,null,null,null
3022-2-2016,2015,Lineal Alkyl Bencene (LAB),"""Compañía Española de Petróleos, S.A.U. CEPSA""",Spain,Energy,1000,890,null,null,null
30495-1-2016,2015,E - Series Solar Panels (SPR-327NE-WHT-D AR modules),SunPower Corporation,USA,Capital Goods,18.6,281,null,null,null
31487-1-2013,2015,Droid Razr,Motorola Mobility,USA,Consumer Durables & Apparel,0.127,29.96,0.0007,0.9235,0.0759
3193-1-2013,2015,"""50” TFT-LCD TV module which consisted of the following main components: PCBA, converter, TFT-LCD panel, LED backlight""",Innolux Corporation,Taiwan,Technology Hardware & Equipment,14.96,145,0.6,0.4,0
32738-1-2013,2015,Can/Bottle vending machine  -30Selections  -Cooling / warming  - R744 Heat Pump Refrigeration System  - LED Lighting,Sanden,Japan,Capital Goods,342.462,3139.9,0.2842,0.0425,0.6733
32738-1-2014,2015,Vending Machine,Sanden,Japan,Capital Goods,342.462,2403.2,0.3598,0.0577,0.5825
32738-1-2015,2015,Vending Machine,Sanden,Japan,Electrical Equipment and Machinery,342.462,2268.1,0.4263,0.0667,0.507
32838-1-2015,2015,Sodium sulphate,Crimidesa,Spain,Chemicals,1000,180,null,null,null
32838-1-2016,2015,sodium sulphate,Crimidesa,Spain,Materials,1000,140,null,null,null
3329-2-2013,2015,IP Phone,"""Cisco Systems, Inc.""",USA,Technology Hardware & Equipment,3.5,278,0.1939,0.074,0.7321
3329-3-2013,2015,Small Rack Mount Switch,"""Cisco Systems, Inc.""",USA,Technology Hardware & Equipment,2,1473,0.055,0.021,0.924
33496-2-2014,2015,Walmart Brand Products,Perfection Bakeries Inc.,USA,Food & Staples Retailing,454,164,0.5274,0.2775,0.1951
33496-2-2015,2015,Walmart Brand Products,Perfection Bakeries Inc.,USA,Food & Staples Retailing,454,179,0.4822,0.2537,0.264
33496-2-2016,2015,Walmart Brand Products,Perfection Bakeries Inc.,USA,"""Food, Beverage & Tobacco""",0.454,0.141,null,null,null
3435-1-2016,2015,GMP (5'-Guanylate),CJ Cheiljedang,South Korea,"""Food, Beverage & Tobacco""",1000,24839,0.3413,0.6543,0.0043
3435-2-2016,2015,I&G (5'-Ribonucleotide),CJ Cheiljedang,South Korea,"""Food, Beverage & Tobacco""",1000,21126,0.2359,0.7593,0.0049
3435-3-2016,2015,IMP (5'-Inosinate),CJ Cheiljedang,South Korea,"""Food, Beverage & Tobacco""",1000,18042,0.1672,0.8307,0.0021
3435-4-2016,2015,L-Arginine,CJ Cheiljedang,South Korea,"""Food, Beverage & Tobacco""",1000,26836,0.2989,0.6984,0.0026
3435-5-2016,2015,MSG (Monosodium Glutamate),CJ Cheiljedang,South Korea,"""Food, Beverage & Tobacco""",1000,3859,0.2273,0.7608,0.0119
3435-6-2016,2015,SUGAR,CJ Cheiljedang,South Korea,"""Food, Beverage & Tobacco""",1000,114.8,null,null,null
34386-1-2016,2015,Nicotine,CONTRAF-NICOTEX-TOBACCO GmbH,Germany,"""Food, Beverage & Tobacco""",1,16.884,0.2357,0.124,0.6403
3448-1-2013,2015,"""Organic pigments. PCF value for organic pigments, cradle to gate""",Clariant AG,Switzerland,Materials,1,26,null,null,null
3448-2-2013,2015,"""PCF value for metal and effect pigments, cradle to gate""",Clariant AG,Switzerland,Materials,1,26,null,null,null
3448-3-2014,2015,Organic Pigments,Clariant AG,Switzerland,Materials,1,26,null,null,null
3448-3-2016,2015,Organic Pigments,Clariant AG,Switzerland,Materials,1,26,null,null,null
3448-4-2016,2015,De-icing fluids,Clariant AG,Switzerland,Materials,1,1.85,null,null,null
3448-5-2016,2015,Exolit ammonium polyphosphate\t,Clariant AG,Switzerland,Materials,1,5,null,null,null
3448-7-2016,2015,Sunliquid\t,Clariant AG,Switzerland,Materials,0.0333,0.004,0.2236,0.1185,0.6579
35290-1-2013,2015,"""Verre Infini, perfumery glass made only with domestic glass from segregation. Middle bottle weighing 100g""",SGD Group,France,Household & Personal Products,0.1,0.124,null,null,null
35290-2-2013,2015,Perfumery specific glass. Middle bottle weighing 100g,SGD Group,France,Household & Personal Products,0.1,0.162,null,null,null
35311-10-2016,2015,Interface Brazil Carpet,"""Interface, Inc.""",USA,Consumer Durables & Apparel,4.164,9.78,0.5946,0.1497,0.2556
35311-11-2016,2015,Interface Canada Carpet,"""Interface, Inc.""",USA,Consumer Durables & Apparel,4.164,11.06,0.5251,0.1322,0.3427
35311-1-2013,2015,Interface United States carpet tile (The average square meter of carpet tile sold as Cool Carpet by our Interface business in the United States),"""Interface, Inc.""",USA,Consumer Durables & Apparel,4.164,13.39,0.5489,0.1382,0.3129
35311-1-2014,2015,Interface US carpet,"""Interface, Inc.""",USA,Consumer Durables & Apparel,4.164,12.59,0.5463,0.1376,0.3161
35311-12-2016,2015,Interface Global LVT,"""Interface, Inc.""",USA,Consumer Durables & Apparel,4.164,17.1,0.5695,0.1434,0.2871
35311-2-2013,2015,Interface EMEAI carpet tile (The average square meter of carpet tile sold as Cool Carpet by our Interface business in EMEAI),"""Interface, Inc.""",USA,Consumer Durables & Apparel,4.164,10.1,0.526,0.1324,0.3416
35311-2-2015,2015,Interface EMEA Carpet,"""Interface, Inc.""",USA,"""Textiles, Apparel, Footwear and Luxury Goods""",4.164,10.98,0.6648,0.02,0.3151
35311-3-2013,2015,Interface Thailand carpet tile (The average square meter of carpet tile sold as Cool Carpet by our Interface business in Southeast Asia),"""Interface, Inc.""",USA,Consumer Durables & Apparel,4.164,14.99,0.6006,0.1512,0.2482
35311-3-2014,2015,Interface Asia carpet,"""Interface, Inc.""",USA,Consumer Durables & Apparel,4.164,14.09,0.5794,0.1459,0.2747
35311-3-2016,2015,Interface Thailand Carpet,"""Interface, Inc.""",USA,Consumer Durables & Apparel,4.164,11.3,0.5733,0.1444,0.2823
35311-4-2013,2015,Interface Australia carpet tile (The average square meter of carpet tile sold as Cool Carpet by our Interface business in Australia),"""Interface, Inc.""",USA,Consumer Durables & Apparel,4.164,17.15,0.5613,0.1413,0.2974
35311-4-2015,2015,Interface Australia Carpet,"""Interface, Inc.""",USA,"""Textiles, Apparel, Footwear and Luxury Goods""",4.164,15.93,0.5367,0.1538,0.3095
35311-4-2016,2015,Interface Australia Carpet,"""Interface, Inc.""",USA,Consumer Durables & Apparel,4.164,12.84,0.5002,0.126,0.3738
35311-5-2014,2015,Interface Europe carpet,"""Interface, Inc.""",USA,Consumer Durables & Apparel,4.164,10.09,0.5236,0.1318,0.3446
35311-5-2016,2015,Interface Europe Carpet,"""Interface, Inc.""",USA,Consumer Durables & Apparel,4.164,10.41,0.4842,0.1219,0.3939
35311-6-2015,2015,Interface Asia Carpet,"""Interface, Inc.""",USA,"""Textiles, Apparel, Footwear and Luxury Goods""",4.164,13.63,0.6508,0.0697,0.2795
35311-7-2015,2016,Interface Americas Carpet,"""Interface, Inc.""",USA,"""Textiles, Apparel, Footwear and Luxury Goods""",4.164,12.89,0.6457,0.0465,0.3078
35311-7-2016,2016,Interface Americas Carpet,"""Interface, Inc.""",USA,Consumer Durables & Apparel,4.164,11.27,0.5314,0.1338,0.3348
35311-8-2015,2016,Interface China Carpet,"""Interface, Inc.""",USA,"""Textiles, Apparel, Footwear and Luxury Goods""",4.164,15.44,0.6091,0.0777,0.3133
35311-8-2016,2016,Interface China Carpet,"""Interface, Inc.""",USA,Consumer Durables & Apparel,4.164,15.42,0.4349,0.1095,0.4555
35374-1-2013,2016,"""Ethanol. In addition to its use as fuel (in vehicles), ethanol is an input to the food, chemical and cosmetic industries.""",Raizen,Brazil,Energy,789,750,null,null,null
3565-10-2013,2016,Coke Zero 330 ml glass bottle,"""Coca-Cola Enterprises, Inc.""",USA,"""Food, Beverage & Tobacco""",0.541,0.34,0.7395,0.0342,0.2263
3565-11-2013,2016,Coke Zero 500ml PET,"""Coca-Cola Enterprises, Inc.""",USA,"""Food, Beverage & Tobacco""",0.541,0.22,0.5209,0.1232,0.3559
3565-1-2013,2016,Coca-Cola 300ml can,"""Coca-Cola Enterprises, Inc.""",USA,"""Food, Beverage & Tobacco""",0.3,0.17,0.6976,0.07,0.2324
3565-12-2013,2016,Coke Zero- 2 litre plastic bottle,"""Coca-Cola Enterprises, Inc.""",USA,"""Food, Beverage & Tobacco""",2,0.4,0.502,0.216,0.282
3565-13-2013,2016,Oasis Summer Fruits  - 375ml glass,"""Coca-Cola Enterprises, Inc.""",USA,"""Food, Beverage & Tobacco""",0.614,0.35,0.7251,0.0429,0.2321
3565-14-2013,2016,Oasis Summer Fruits - 500ml plastic bottle,"""Coca-Cola Enterprises, Inc.""",USA,"""Food, Beverage & Tobacco""",0.541,0.24,0.5684,0.1143,0.3173
3565-2-2013,2016,Coca-Cola 300ml glass bottle,"""Coca-Cola Enterprises, Inc.""",USA,"""Food, Beverage & Tobacco""",0.492,0.36,null,null,null
3565-3-2013,2016,Coca-Cola 500ml plastic bottle,"""Coca-Cola Enterprises, Inc.""",USA,"""Food, Beverage & Tobacco""",0.541,0.24,0.5718,0.1102,0.318
3565-4-2013,2016,Coca-Cola 2 litre plastic bottle,"""Coca-Cola Enterprises, Inc.""",USA,"""Food, Beverage & Tobacco""",2,0.5,0.6096,0.1712,0.2192
3565-5-2013,2016,Diet Coke 300ml can,"""Coca-Cola Enterprises, Inc.""",USA,"""Food, Beverage & Tobacco""",0.3,0.15,0.6644,0.0766,0.259
3565-6-2013,2016,Diet Coke 330ml glass bottle,"""Coca-Cola Enterprises, Inc.""",USA,"""Food, Beverage & Tobacco""",0.541,0.34,0.7338,0.035,0.2312
3565-7-2013,2016,Diet Coke 500 ml plastic bottle,"""Coca-Cola Enterprises, Inc.""",USA,"""Food, Beverage & Tobacco""",0.541,0.22,0.5232,0.1222,0.3546
3565-8-2013,2016,Diet Coke - 2 Litre Plastic Bottle,"""Coca-Cola Enterprises, Inc.""",USA,"""Food, Beverage & Tobacco""",2,0.4,0.464,0.2328,0.3032
3565-9-2013,2016,Coke Zero 300ml can,"""Coca-Cola Enterprises, Inc.""",USA,"""Food, Beverage & Tobacco""",0.3,0.15,0.5207,0.1233,0.356
3652-1-2013,2016,Netbook (SKU: High efficient CPU.10.1-inch LED backlight),Compal Electronics,Taiwan,Technology Hardware & Equipment,2,156.95,0.6059,0.0073,0.3868
3652-2-2013,2016,Notebook,Compal Electronics,Taiwan,Technology Hardware & Equipment,2.58,131.82,0.3,0.02,0.68
37921-1-2015,2016,Plastics,Trinseo LLC,USA,Chemicals,1,0.18,null,null,null
37921-1-2016,2016,Plastics,Trinseo LLC,USA,Materials,1000,120,null,null,null
37921-2-2015,2016,Latex,Trinseo LLC,USA,Chemicals,1,0.21,null,null,null
37921-3-2015,2016,Rubber,Trinseo LLC,USA,Chemicals,1,0.99,null,null,null
37921-3-2016,2016,Rubber,Trinseo LLC,USA,Materials,1000,1153,null,null,null
37921-4-2016,2016,Binders,Trinseo LLC,USA,Materials,1000,210,null,null,null
37977-1-2015,2016,T300,Tennant Company,USA,Electrical Equipment and Machinery,181,655,null,null,null
37977-1-2016,2016,T300,Tennant Company,USA,Capital Goods,181,4468.7,0.1733,0.0373,0.7894
38359-10-2016,2016,Pesto alla Genovese sauce,Barilla Holding SpA,Italy,Food & Staples Retailing,0.19,0.546,0.8449,0.1423,0.0128
38359-1-2014,2016,Pasta produced in United States,Barilla Holding SpA,Italy,Food & Staples Retailing,1,1.279,0.5465,0.3753,0.0782
38359-1-2015,2016,Pasta produced in United States,Barilla Holding SpA,Italy,Food & Staples Retailing,1,1.317,0.569,0.3551,0.0759
38359-2-2014,2016,Pasta produced in Italy (local consumption),Barilla Holding SpA,Italy,Food & Staples Retailing,1,0.947,0.6938,0.264,0.0422
38359-2-2015,2016,Pasta produced in Italy (local consumption),Barilla Holding SpA,Italy,Food & Staples Retailing,1,0.848,0.6706,0.2857,0.0437
38359-3-2014,2016,Pasta produced in Italy (for export),Barilla Holding SpA,Italy,Food & Staples Retailing,1,1.027,0.6397,0.2434,0.1168
38359-3-2015,2016,Pasta produced in Italy (for export),Barilla Holding SpA,Italy,Food & Staples Retailing,1,0.885,0.6447,0.2747,0.0806
38359-4-2014,2016,Pasta produced in Greece,Barilla Holding SpA,Italy,Food & Staples Retailing,1,1.67,0.6084,0.2515,0.1401
